"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"CC"	"GO:0010369"	"chromocenter"	"5/1976"	"15/19520"	0.0133398104527018	0.0434173076054918	0.0280838114793723	"OIP5/CDCA8/AURKB/INCENP/PIWIL2"	5
"CC"	"GO:0033290"	"eukaryotic 48S preinitiation complex"	"5/1976"	"15/19520"	0.0133398104527018	0.0434173076054918	0.0280838114793723	"EIF3B/EIF3J/EIF3D/EIF3F/EIF3A"	5
"CC"	"GO:0071565"	"nBAF complex"	"5/1976"	"15/19520"	0.0133398104527018	0.0434173076054918	0.0280838114793723	"SMARCC1/SMARCA4/SMARCE1/SMARCD3/SMARCA2"	5
"CC"	"GO:0070971"	"endoplasmic reticulum exit site"	"8/1976"	"33/19520"	0.0150270825599762	0.0486792815323173	0.031487437634939	"PDCD6/TFG/SEC23A/SAR1A/SEC24C/SEC16A/SEC24B/PDCD6IP"	8
"CC"	"GO:0016234"	"inclusion body"	"14/1976"	"74/19520"	0.0154746374387748	0.0498948590315637	0.0322737150715225	"PSMC4/HSP90AB1/DVL2/NBN/SQSTM1/HDAC6/MAPT/PSEN1/ATXN1/BAG3/GPX1/CABIN1/PRNP/PRKCQ"	14
"MF"	"GO:0004713"	"protein tyrosine kinase activity"	"62/1966"	"135/18337"	2.22634735458637e-25	1.36454179938481e-22	9.50332563495538e-23	"EFNA4/EPHB3/PTK2/PTK6/FRK/EPHA7/RET/EGFR/WEE1/IGF1R/BLK/MAP2K2/INSR/BAZ1B/SCYL1/CSK/EPHA8/MAP2K7/JAK3/ALK/DYRK1B/TNK2/FGFRL1/SRC/TEC/TTN/FGFR1/ABL2/FLT3/NTRK3/NRP2/LTK/NRP1/JAK1/PTK2B/HIPK1/TXK/FLT1/MATK/ZAP70/FER/MAP2K4/PDGFRB/SYK/FLT4/ERBB4/CSF1R/AXL/LYN/BMX/JAK2/PRKCD/SLA/FES/FYN/KIT/ROS1/TIE1/BTK/TEK/HCK/EFEMP1"	62
"MF"	"GO:0140297"	"DNA-binding transcription factor binding"	"113/1966"	"376/18337"	2.57947410091646e-25	1.36454179938481e-22	9.50332563495538e-23	"TWIST1/NCAPG2/HES6/ASCL1/JUP/SOX9/HDAC1/STAT1/ZNHIT3/APEX1/HDAC2/PPID/NEUROD1/MTA1/ZMYND8/MKKS/PHB2/KLF5/TRIM24/TLE3/MED1/CHD4/TP53/PRPF6/SMARCA4/RBL1/PTMA/MTA2/CNOT1/MAPK14/MED14/TTC8/FIZ1/NCOA3/CDK5RAP3/MYOD1/SLC30A9/HDAC3/DAXX/GATA1/TLE1/MAP3K10/FAF1/NCOA6/ANKRD2/NR1I2/BCL2/TAF1/FOXH1/MEF2D/BAZ2A/HNF4A/RARB/NSD1/SRC/PPARA/NCOR2/ESR1/DAPK3/CREBBP/ZBTB7A/RB1/DMAP1/FLT3/SIK1/NCOA7/SPEN/RNF14/BBS4/PRMT2/TMF1/EP300/HMGN3/SMARCE1/HDAC5/SMARCD3/TAL1/NCOR1/IKZF4/STAT3/NR0B2/RXRA/JMJD1C/HDAC4/NFYB/TLE4/NR1H2/DNAJA1/RBL2/TACC2/YAP1/PRKCB/PPARGC1B/MEF2A/CREM/NCOA1/PPARGC1A/NFKBIA/SKI/TGFB1I1/TCF7L2/ARID5A/CRY1/TLE2/NR4A1/OASL/MEF2C/GATA6/EGR2/TACC1/ZFPM2/PPARG/KLF4"	113
"MF"	"GO:0004674"	"protein serine/threonine kinase activity"	"118/1966"	"430/18337"	1.19075305196073e-22	4.19938909658152e-20	2.92465661885092e-20	"AURKA/CDK1/NEK2/CHEK1/AURKB/CHEK2/CDK4/CDK16/PLK4/VRK1/ITPKA/IRAK1/PAK6/RPS6KB2/VRK2/PIM2/PAK2/RPS6KC1/EIF2AK1/RIPK4/IKBKE/CSNK2B/HTATIP2/CDK6/PAK3/CDK8/ATR/EGFR/SRPK2/CDK7/MAP3K9/WNK2/IRAK4/GSK3A/RPS6KB1/CAMK2B/CDK2/CSNK1G1/MARK2/MAPK6/CDK19/MAPK14/MAPK12/LIMK1/MAP2K2/STK38/SQSTM1/NLK/MAP3K13/PAK4/BRSK2/KSR2/MAP3K10/STK24/RPS6KA6/MAP2K7/TAF1/DYRK1B/TNK2/MTOR/TSSK6/RPS6KA4/MAPK4/BRD4/PRKCA/TSSK2/CAMK2A/AKT2/DAPK3/KALRN/CDK20/MAP3K1/BRSK1/TTN/CAMK2G/MAPK3/CAMK2D/STK4/SIK1/MAPK9/BRAF/MAP3K11/GAK/AKT3/CAMK1/AKT1/PTK2B/HIPK1/MAP3K6/ROCK2/MAP3K12/MAP2K4/PIK3CG/MKNK2/MAPK10/MAP3K5/PLK3/SYK/SIK3/RAF1/MAP3K3/RIPK1/ILK/PRKCB/SIK2/PPM1D/ULK2/PRKD1/PRKCH/BMPR2/PRKCD/CCND3/IRAK3/MAP3K14/SLK/PRKCQ/PRKCZ/MAP3K8"	118
"MF"	"GO:0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding"	"83/1966"	"271/18337"	1.78518560813099e-19	4.72181593350646e-17	3.28849980445181e-17	"HES6/JUP/HDAC1/STAT1/ZNHIT3/APEX1/HDAC2/PPID/NEUROD1/MTA1/MKKS/PHB2/TRIM24/MED1/CHD4/PRPF6/SMARCA4/RBL1/MTA2/CNOT1/MAPK14/MED14/TTC8/FIZ1/NCOA3/CDK5RAP3/MYOD1/SLC30A9/HDAC3/DAXX/FAF1/NCOA6/ANKRD2/NR1I2/TAF1/FOXH1/BAZ2A/HNF4A/RARB/NSD1/SRC/PPARA/NCOR2/ESR1/CREBBP/ZBTB7A/RB1/DMAP1/FLT3/NCOA7/RNF14/BBS4/PRMT2/TMF1/EP300/HMGN3/SMARCE1/SMARCD3/NCOR1/STAT3/NR0B2/RXRA/JMJD1C/NR1H2/DNAJA1/RBL2/TACC2/PRKCB/PPARGC1B/NCOA1/PPARGC1A/NFKBIA/TGFB1I1/TCF7L2/ARID5A/CRY1/NR4A1/OASL/GATA6/EGR2/TACC1/PPARG/KLF4"	83
"MF"	"GO:0070851"	"growth factor receptor binding"	"56/1966"	"141/18337"	2.30895200413898e-19	4.88574244075807e-17	3.4026661113627e-17	"SLC9A3R1/CBLC/NRTN/TIMM50/PGF/VEGFA/SHC1/EGF/IRAK4/FGF6/GDNF/FGF3/FRS3/TLR9/FGF8/FGF17/TNK2/FGF4/SRC/FGF5/IL4/ITGB3/PTPRJ/PSEN1/FRS2/SOCS5/SNX4/PLSCR1/RNF41/IL27RA/FER/PDGFRB/GATA3/FGF18/FGF9/TSLP/ERBB4/BTC/LYN/EREG/TLR5/SNX2/JAK2/ITGA5/FYN/MYD88/VEGFC/IL7/FGF2/IL1B/CSF3/CD300LF/EFEMP1/KL/FLRT3/IL6"	56
"MF"	"GO:0051427"	"hormone receptor binding"	"62/1966"	"173/18337"	1.26061868772125e-18	2.2228909526818e-16	1.548128212991e-16	"JUP/STAT1/ZNHIT3/PPID/PHB2/TRIM24/MED1/NPPA/PRPF6/LEP/SMARCA4/GNAS/CNOT1/MED14/NPPC/NCOA3/GNAO1/MYOD1/SLC30A9/DAXX/NCOA6/NR1I2/TAF1/FOXH1/BAZ2A/RARB/NSD1/SRC/NCOR2/ESR1/ZBTB7A/FLT3/NCOA7/RNF14/PRMT2/TMF1/EP300/HMGN3/SMARCE1/JAK1/SMARCD3/NCOR1/NR0B2/RXRA/JMJD1C/NR1H2/TACC2/PRKCB/PPARGC1B/NCOA1/PPARGC1A/JAK2/TGFB1I1/TCF7L2/ARID5A/CRY1/NR4A1/FYN/OASL/TACC1/SOCS2/PPARG"	62
"MF"	"GO:0003712"	"transcription coregulator activity"	"117/1966"	"480/18337"	5.13376047049569e-18	7.75931225397777e-16	5.40395838999546e-16	"ACTL6A/DNMT3B/RUVBL1/BRCA1/JUP/HDAC1/PIR/CARM1/SMARCC1/KAT2A/RUVBL2/APEX1/TAF15/SS18/HMGB2/DNMT3A/MED10/MTA1/TBL1XR1/ZMYND8/TRRAP/CBFA2T2/CDYL/SND1/PPP1R13L/TRIM24/TLE3/COPS5/ARID3A/HTATIP2/ZBED1/MED1/PQBP1/SAP30/PRPF6/SMARCA4/FUS/HR/MTA2/TAF12/JMY/CBFB/ACTN1/MED14/PAWR/FIZ1/IL31RA/NCOA3/UXT/CNOT7/ING4/SLC30A9/HDAC3/DAXX/RBM14/KDM5A/TLE1/MAP3K10/NCOA6/SMYD1/SRCAP/DYRK1B/WWOX/NSD1/NCOR2/BRD4/CREBBP/ZXDC/BCLAF1/RB1/GPS2/DMAP1/MED26/NCOA7/PSIP1/SPEN/RNF14/PFDN5/ZMYND11/PRMT2/TMF1/SUPT7L/EP300/BTG1/SMARCE1/ACTN2/CREG1/SMARCD3/NCOR1/TRIM38/NR0B2/CAMTA2/USP16/JMJD1C/HDAC4/TLE4/EID1/APBB1/SMARCA2/TRIM21/YAP1/PER2/PRKCB/PPARGC1B/NCOA1/LPXN/PPARGC1A/MAML2/TGFB1I1/XPC/ARID5A/TLE2/SAP18/FGF2/TACC1/TRIM22/ZFPM2"	117
"MF"	"GO:0035257"	"nuclear hormone receptor binding"	"53/1966"	"140/18337"	2.5571923365627e-17	3.38188686510417e-15	2.35530873104459e-15	"JUP/STAT1/ZNHIT3/PPID/PHB2/TRIM24/MED1/PRPF6/SMARCA4/CNOT1/MED14/NCOA3/MYOD1/SLC30A9/DAXX/NCOA6/NR1I2/TAF1/FOXH1/BAZ2A/RARB/NSD1/SRC/NCOR2/ESR1/ZBTB7A/FLT3/NCOA7/RNF14/PRMT2/TMF1/EP300/HMGN3/SMARCE1/SMARCD3/NCOR1/NR0B2/RXRA/JMJD1C/NR1H2/TACC2/PRKCB/PPARGC1B/NCOA1/PPARGC1A/TGFB1I1/TCF7L2/ARID5A/CRY1/NR4A1/OASL/TACC1/PPARG"	53
"MF"	"GO:0005178"	"integrin binding"	"53/1966"	"142/18337"	5.26300779865157e-17	6.18695805663706e-15	4.30889527374982e-15	"SPP1/FAP/THY1/MMP14/ADAM23/PTK2/ITGAV/ITGB8/ITGA2/ADAMTS5/EGFR/ADAM15/CD177/ACTN1/PPIA/MADCAM1/FCER2/ADAM2/ADAM22/SRC/PRKCA/CASR/TNXB/ANGPTL3/ITGB3/CD40LG/ANXA7/MYH9/ICAM5/S1PR2/CD226/CD9/ACTN2/DST/ICAM3/SYK/ITGA4/ITGAX/PTN/ITGA3/COL4A3/LYN/UTRN/ITGA5/TIMP2/ITGB2/FGF2/IL1B/CCN1/ITGAM/ICAM2/ICAM1/JAM2"	53
"MF"	"GO:0019207"	"kinase regulator activity"	"68/1966"	"220/18337"	2.01439787252518e-16	2.13123294913164e-14	1.48429316922908e-14	"TPX2/CCNB1/CCNA2/CKS1B/CKS2/CCNE2/DBF4/CD24/CDK4/CCNF/CDK5R1/MNAT1/CASP3/CDKN2C/HEXIM2/PAK2/MLST8/HSP90AB1/CAMK2N2/PKIB/PIK3R2/EGF/CCNT1/CSNK2B/GSTP1/TCL1A/INCENP/AHSG/CCNB2/MARK2/BCCIP/MAP2K2/CCNC/DAXX/GRM5/MAPK8IP1/FAF1/TCL1B/EPO/AGAP2/SOCS5/CDC37/STK4/NRG3/NCK1/HEXIM1/KIDINS220/PIK3R5/PIK3R3/CCNH/SPRED1/PIK3R1/RAC2/CDKN1C/CCND3/CDKN2B/CISH/SOCS3/PKIA/CDKN1A/PKIG/SPRY2/SH3BP5/GAS6/SPRY4/CAMK2N1/SOCS2/KLF4"	68
"MF"	"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"28/1966"	"46/18337"	2.39995610198095e-16	2.30832141445077e-14	1.60762609702073e-14	"PTK2/PTK6/FRK/WEE1/BLK/BAZ1B/CSK/JAK3/TNK2/SRC/TEC/ABL2/JAK1/PTK2B/TXK/MATK/ZAP70/FER/SYK/LYN/BMX/JAK2/PRKCD/SLA/FES/FYN/BTK/HCK"	28
"MF"	"GO:0019902"	"phosphatase binding"	"62/1966"	"193/18337"	5.56698612275241e-16	4.90822609822671e-14	3.41832481221639e-14	"NEK2/JUP/SLC9A3R1/CDH2/HSP90B1/KAT2A/SPHK1/DLG1/DLG3/PTK2/SMG7/PARD3/PPP1CA/PIK3R2/IKBKE/SMG5/SH3GL1/PDLIM4/EGFR/TP53/CDC27/PPP1R3B/RPS6KB1/CDC5L/MAPK14/STAU1/ANK1/GRIN3A/CSK/BCL2/MAP2K7/JAK3/MAPT/PPARA/SLC9A1/AKAP5/MAPK3/MAGI2/AKT1/JAK1/DZIP3/SIGLEC11/FER/STAT3/MAP3K5/SYK/FLT4/FOXO1/PPP1R9A/LGALS3/CSF1R/SIRPA/STAT6/PHACTR3/SPRED1/PIK3R1/CRY1/CRY2/CD33/ROS1/PHACTR1/PPARG"	62
"MF"	"GO:0004879"	"nuclear receptor activity"	"29/1966"	"52/18337"	1.85281378947766e-15	1.40019784947669e-13	9.75165152356662e-14	"HNF4G/NR2F6/NR1I2/NR6A1/HNF4A/RARB/PPARA/NR2E3/ESR1/RXRB/ESRRB/THRA/RARA/RORB/RXRG/STAT3/RXRA/RORA/NR5A2/NR1H2/NR2F2/AHR/NR3C1/NR4A1/THRB/PGR/NR2F1/PPARG/NR3C2"	29
"MF"	"GO:0098531"	"ligand-activated transcription factor activity"	"29/1966"	"52/18337"	1.85281378947766e-15	1.40019784947669e-13	9.75165152356662e-14	"HNF4G/NR2F6/NR1I2/NR6A1/HNF4A/RARB/PPARA/NR2E3/ESR1/RXRB/ESRRB/THRA/RARA/RORB/RXRG/STAT3/RXRA/RORA/NR5A2/NR1H2/NR2F2/AHR/NR3C1/NR4A1/THRB/PGR/NR2F1/PPARG/NR3C2"	29
"MF"	"GO:0045296"	"cadherin binding"	"86/1966"	"332/18337"	3.33771741330102e-15	2.35420334884832e-13	1.63958048372682e-13	"ANLN/CDH3/FSCN1/RUVBL1/JUP/PTPRH/LDHA/PFKP/CDH2/NDRG1/STAT1/CDK5R1/SPTBN2/CTTN/PAK6/RAB10/OLFM4/YWHAZ/TWF1/AHSA1/RANBP1/DLG1/CDH1/PAK2/HSP90AB1/BSG/PPP1CA/SND1/PPP1R13L/SLC3A2/SH3GL1/EPS8L1/KRT18/SERBP1/EGFR/LARP1/RARS1/RAN/NOTCH3/PLIN3/CDH15/CCNB2/EMD/CTNND2/MARK2/CTNNA2/CRKL/SEPTIN2/SNX9/ATXN2L/STK38/PAK4/SNX5/CDH4/SCYL1/SEPTIN9/RPL6/ARHGAP1/STK24/SRC/PTPRJ/PSEN1/MYH9/KIF5B/TNKS1BP1/NCK1/BAG3/SEPTIN7/VCL/CTNNA1/CAST/CDH11/EZR/ADD1/SPTAN1/NUMB/USP8/FLNA/SNX2/BMPR2/SPTBN1/TJP1/EHD1/CGN/SLK/PTPRB"	86
"MF"	"GO:0003713"	"transcription coactivator activity"	"71/1966"	"258/18337"	3.40884786470754e-14	2.25410065053786e-12	1.56986414822058e-12	"ACTL6A/RUVBL1/BRCA1/JUP/CARM1/SMARCC1/KAT2A/APEX1/SS18/HMGB2/MTA1/TRIM24/COPS5/HTATIP2/ZBED1/MED1/PQBP1/PRPF6/SMARCA4/FUS/MTA2/TAF12/JMY/CBFB/ACTN1/MED14/FIZ1/IL31RA/NCOA3/ING4/SLC30A9/DAXX/RBM14/KDM5A/NCOA6/SRCAP/DYRK1B/WWOX/BRD4/CREBBP/ZXDC/GPS2/MED26/NCOA7/RNF14/PRMT2/TMF1/SUPT7L/EP300/SMARCE1/ACTN2/SMARCD3/TRIM38/CAMTA2/USP16/APBB1/SMARCA2/TRIM21/YAP1/PER2/PRKCB/PPARGC1B/NCOA1/PPARGC1A/MAML2/TGFB1I1/XPC/FGF2/TACC1/TRIM22/ZFPM2"	71
"MF"	"GO:1990782"	"protein tyrosine kinase binding"	"39/1966"	"98/18337"	6.049328405464e-14	3.76481732528289e-12	2.62199992806489e-12	"NOX4/CBLC/NRTN/SHC1/PIK3R2/IRS1/HSP90AA1/TP53/FNTA/SH2B2/GDNF/FIZ1/SQSTM1/GRM5/FRS2/EIF3A/SOCS5/DUSP3/SHC2/NRG3/NCK1/RNF41/PITPNM3/TIAM1/DUSP22/CD2/ITGAX/CRK/SIRPA/PIK3R1/BMPR2/CD247/SHC3/TREM2/NEDD9/GAB2/GAS6/SH2B3/ANGPT1"	39
"MF"	"GO:0019903"	"protein phosphatase binding"	"49/1966"	"148/18337"	1.74411150262737e-13	1.02514998321097e-11	7.13963773005355e-12	"NEK2/JUP/CDH2/HSP90B1/KAT2A/SPHK1/PTK2/SMG7/PARD3/PPP1CA/PIK3R2/IKBKE/SMG5/PDLIM4/EGFR/TP53/CDC27/PPP1R3B/RPS6KB1/CDC5L/MAPK14/STAU1/ANK1/GRIN3A/CSK/BCL2/MAP2K7/JAK3/MAPT/SLC9A1/AKAP5/AKT1/JAK1/FER/STAT3/MAP3K5/FLT4/FOXO1/PPP1R9A/LGALS3/CSF1R/SIRPA/STAT6/PHACTR3/PIK3R1/CD33/ROS1/PHACTR1/PPARG"	49
"MF"	"GO:0019887"	"protein kinase regulator activity"	"57/1966"	"190/18337"	2.24844634127005e-13	1.21133218191103e-11	8.43630014264973e-12	"TPX2/CCNB1/CCNA2/CKS1B/CKS2/CCNE2/DBF4/CD24/CDK4/CCNF/CDK5R1/MNAT1/CASP3/CDKN2C/HEXIM2/PAK2/MLST8/HSP90AB1/CAMK2N2/PKIB/EGF/CCNT1/CSNK2B/TCL1A/INCENP/CCNB2/MARK2/MAP2K2/CCNC/DAXX/GRM5/MAPK8IP1/FAF1/TCL1B/EPO/AGAP2/CDC37/STK4/NRG3/NCK1/HEXIM1/KIDINS220/CCNH/SPRED1/RAC2/CDKN1C/CCND3/CDKN2B/SOCS3/PKIA/CDKN1A/PKIG/SPRY2/SH3BP5/GAS6/SPRY4/CAMK2N1"	57
"MF"	"GO:0016922"	"nuclear receptor binding"	"38/1966"	"97/18337"	2.28985289586207e-13	1.21133218191103e-11	8.43630014264973e-12	"PPID/PHB2/TRIM24/MED1/PRPF6/SMARCA4/CNOT1/NCOA3/SLC30A9/DAXX/NCOA6/NR1I2/FOXH1/BAZ2A/RARB/NSD1/SRC/NCOR2/ESR1/ZBTB7A/FLT3/RNF14/PRMT2/TMF1/EP300/SMARCE1/NR0B2/RXRA/NR1H2/PRKCB/PPARGC1B/NCOA1/PPARGC1A/TGFB1I1/ARID5A/NR4A1/TACC1/PPARG"	38
"MF"	"GO:0044389"	"ubiquitin-like protein ligase binding"	"76/1966"	"312/18337"	3.91690829495051e-12	1.97337570288459e-10	1.37435378770193e-10	"CCNB1/AURKA/UCHL1/CHEK2/BRCA1/CACYBP/STAT1/HSPD1/YWHAZ/CBS/CUL4B/SCAMP3/HSP90AB1/PSMD1/AUP1/IKBKE/FATE1/SMG5/LRPPRC/SLC25A5/HSP90AA1/EGFR/TP53/DERL1/RNF31/SNX9/UBE2A/UBE2N/TRAF5/SQSTM1/NLK/FAF2/CDK5RAP3/MYOD1/DAXX/ABI2/HDAC6/FAF1/UBE2W/STAT2/BCL2/TNK2/SRC/TUBA1B/UBC/RB1/CUL1/USP7/MAP1LC3B/TANK/JAK1/PTK2B/DDX58/UBB/TRAF6/VCL/USP13/PTPN22/DNAJA1/APBB1/FOXO1/RIPK1/TNFRSF14/BAG1/CRK/MOAP1/LYN/TXNIP/PPARGC1A/FZD4/NFKBIA/SKI/UBASH3B/ARRB2/CDKN1A/EGR2"	76
"MF"	"GO:0031625"	"ubiquitin protein ligase binding"	"72/1966"	"293/18337"	9.27377651660208e-12	4.45984343389318e-10	3.10604955101505e-10	"AURKA/UCHL1/CHEK2/BRCA1/CACYBP/HSPD1/YWHAZ/CBS/CUL4B/SCAMP3/HSP90AB1/PSMD1/AUP1/IKBKE/FATE1/SMG5/LRPPRC/SLC25A5/HSP90AA1/EGFR/TP53/DERL1/RNF31/SNX9/UBE2A/UBE2N/TRAF5/SQSTM1/NLK/FAF2/MYOD1/DAXX/ABI2/HDAC6/FAF1/UBE2W/BCL2/TNK2/SRC/TUBA1B/UBC/RB1/CUL1/USP7/MAP1LC3B/TANK/JAK1/PTK2B/DDX58/UBB/TRAF6/VCL/USP13/PTPN22/DNAJA1/APBB1/FOXO1/RIPK1/TNFRSF14/BAG1/CRK/MOAP1/LYN/TXNIP/PPARGC1A/FZD4/NFKBIA/SKI/UBASH3B/ARRB2/CDKN1A/EGR2"	72
"MF"	"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"27/1966"	"61/18337"	2.28077384398255e-11	1.04915596823197e-09	7.30682696012715e-10	"EFNA4/EPHB3/EPHA7/RET/EGFR/IGF1R/INSR/EPHA8/ALK/FGFRL1/FGFR1/FLT3/NTRK3/NRP2/LTK/NRP1/FLT1/PDGFRB/FLT4/ERBB4/CSF1R/AXL/KIT/ROS1/TIE1/TEK/EFEMP1"	27
"MF"	"GO:0030971"	"receptor tyrosine kinase binding"	"29/1966"	"72/18337"	7.00345422363397e-11	3.08735607025197e-09	2.15018331427359e-09	"CBLC/NRTN/SHC1/PIK3R2/IRS1/TP53/FNTA/SH2B2/GDNF/FIZ1/SQSTM1/FRS2/EIF3A/SOCS5/DUSP3/SHC2/NRG3/NCK1/RNF41/PITPNM3/TIAM1/CD2/ITGAX/PIK3R1/SHC3/GAB2/GAS6/SH2B3/ANGPT1"	29
"MF"	"GO:0001784"	"phosphotyrosine residue binding"	"22/1966"	"44/18337"	8.35662284156978e-11	3.53652278655233e-09	2.46300462698899e-09	"CBLC/SHC1/PIK3R2/IRS1/CRKL/PTPN5/MAPK3/ABL2/SHB/RASA1/PLCG2/ZAP70/PIK3R3/SYK/BCAR3/CRK/PIK3R1/SOCS3/SHC3/PTPN6/SH2D3C/HCK"	22
"MF"	"GO:0106310"	"protein serine kinase activity"	"61/1966"	"249/18337"	4.05950948565691e-10	1.65190809070193e-08	1.15046827528738e-08	"AURKA/NEK2/CHEK1/AURKB/CHEK2/VRK1/IRAK1/PAK6/RPS6KB2/VRK2/PIM2/PAK2/RPS6KC1/EIF2AK1/RIPK4/PAK3/ATR/SRPK2/WNK2/IRAK4/GSK3A/RPS6KB1/CSNK1G1/MARK2/LIMK1/STK38/PAK4/BRSK2/KSR2/STK24/RPS6KA6/TAF1/TNK2/MTOR/TSSK6/RPS6KA4/TSSK2/AKT2/DAPK3/KALRN/BRSK1/TTN/STK4/SIK1/BRAF/GAK/AKT3/AKT1/HIPK1/ROCK2/PIK3CG/MKNK2/SIK3/RAF1/RIPK1/ILK/SIK2/ULK2/PRKCD/IRAK3/SLK"	61
"MF"	"GO:0106311"	"protein threonine kinase activity"	"60/1966"	"248/18337"	9.52401819441288e-10	3.73200416655142e-08	2.59914726553178e-08	"AURKA/NEK2/CHEK1/AURKB/CHEK2/VRK1/IRAK1/PAK6/RPS6KB2/VRK2/PIM2/PAK2/RPS6KC1/EIF2AK1/RIPK4/PAK3/ATR/SRPK2/WNK2/IRAK4/GSK3A/RPS6KB1/CSNK1G1/MARK2/LIMK1/STK38/PAK4/BRSK2/KSR2/STK24/RPS6KA6/TAF1/TNK2/MTOR/TSSK6/RPS6KA4/TSSK2/AKT2/DAPK3/KALRN/BRSK1/TTN/STK4/SIK1/BRAF/GAK/AKT3/AKT1/HIPK1/ROCK2/PIK3CG/MKNK2/SIK3/RAF1/RIPK1/ILK/SIK2/ULK2/IRAK3/SLK"	60
"MF"	"GO:0060090"	"molecular adaptor activity"	"75/1966"	"342/18337"	1.03069222880816e-09	3.81093193099387e-08	2.65411635826854e-08	"FSCN1/JUP/SLC9A3R1/AIMP2/STAP2/MEN1/EIF3B/NOLC1/PDCD6/SHC1/DLG1/AP2M1/CDYL/DVL2/HIP1R/IRS1/ERCC2/SEPTIN2/CNOT1/SH2B2/SH3PXD2A/MAP2K2/DLGAP4/ANK1/DCAF7/NUFIP1/DLGAP3/RGS14/ABI2/SEPTIN9/MAPK8IP1/SGTA/VAMP1/SUN1/MAPT/SLC9A1/FRS2/AKAP5/MAVS/AP1M1/MYH9/MAGI2/BBS4/NCK1/INSC/ECPAS/SEPTIN7/SGTB/ANK2/SH2D1B/SAV1/PEF1/HOMER1/LAT/EPS8/SPAG9/MAGI3/SEPTIN11/ITSN2/CRK/SH3RF1/PIK3R1/VTI1B/NCF1/GAB2/NCF4/PAG1/TRIM22/GAS6/SH2B3/CAPN3/SYNE1/SOCS2/CAV2/FLRT3"	75
"MF"	"GO:0001216"	"DNA-binding transcription activator activity"	"91/1966"	"447/18337"	1.04458436671855e-09	3.81093193099387e-08	2.65411635826854e-08	"MYBL2/HOXA1/HOXB7/HOXC10/SOX9/SIX2/E2F5/HOXC13/POU4F1/HOXD10/NKRF/PAX5/E2F1/NEUROD1/TP63/ATF5/HNF4G/DLX3/RFXANK/KLF5/ZBED1/DLX2/ALX1/TP53/POU3F2/CDC5L/ZNF384/TP73/HOXB3/PBX2/HNF1A/HOXD4/MYOD1/E2F4/GATA1/OTX1/NR1I2/ZBTB17/HOXB1/GCM1/FOXH1/MEF2D/NR6A1/OTX2/HNF4A/PPARA/NR2E3/RREB1/ESR1/POU4F2/RXRB/ESRRB/PRDM2/MZF1/FOXO4/PLSCR1/FOSL2/MECOM/SMARCD3/RORB/ELK3/STAT3/ELF1/GATA3/MTF1/NFYB/NR5A2/NR1H2/FOXO1/PBX1/MEF2A/STAT6/REL/GATA2/SOX18/ETS1/NR3C1/NFKB1/CEBPA/NR4A1/NFIA/PGR/MEF2C/ZNF521/JUNB/EGR2/PLAGL1/KLF6/ZBTB16/KLF4/FOSB"	91
"MF"	"GO:0004721"	"phosphoprotein phosphatase activity"	"48/1966"	"179/18337"	1.22766204554106e-09	4.32955481394148e-08	3.01531028729384e-08	"CDKN3/PTPRH/CDC25A/TIMM50/DUSP4/PPP4C/DUSP9/PPM1E/DLG1/CDC25C/DUSP12/PDP1/PPP1CA/PGAM5/PPP2R5D/PHPT1/PPP1R3B/MTMR2/EYA1/DUSP10/PTPRA/SBF1/PTPN5/PTPRJ/PTPN18/CDC14A/CAMK2G/DUSP3/DUSP7/PTP4A1/PTPN12/DUSP16/PPP4R1/DUSP22/PTPN4/PTPRD/PTPN22/PPP2R5A/PPM1F/DUSP5/PPP3CA/PPM1D/UBASH3B/PTPN6/PTPN13/DUSP1/DUSP6/PTPRB"	48
"MF"	"GO:0035258"	"steroid hormone receptor binding"	"28/1966"	"77/18337"	2.38525061344356e-09	8.14062951297836e-08	5.66952607609676e-08	"PPID/PHB2/MED1/PRPF6/SMARCA4/CNOT1/DAXX/NCOA6/FOXH1/NSD1/SRC/NCOR2/ESR1/ZBTB7A/FLT3/RNF14/PRMT2/TMF1/EP300/PRKCB/PPARGC1B/NCOA1/PPARGC1A/TGFB1I1/ARID5A/NR4A1/TACC1/PPARG"	28
"MF"	"GO:0017124"	"SH3 domain binding"	"38/1966"	"128/18337"	3.01543873946123e-09	9.9697943323437e-08	6.94344446586468e-08	"CBLC/EFS/SH3GL1/HIP1R/PAK3/SYNJ2/ADAM15/DOCK3/ABI2/ARHGAP1/DOCK1/MAPT/SYNGAP1/CASP9/AKAP5/INPP5D/PLSCR1/KHDRBS2/KHDRBS3/PTPN12/GPX1/SH3BGR/WIPF1/PTPN22/ARHGAP17/USP8/RAPGEF1/CRK/SIRPA/LYN/EVL/GJA1/PTPN6/NCF1/ELMO1/SH3BP5/PLSCR4/LRP2"	38
